player_id,player_team,team_name,season,career_best_points,defence_touch_points,defending_bonus_points,empty_raid,green_cards,high_5s,location,match_played,name,not_out_percentage,point,points_defence_offence,points_per_match_raid_tackle,raid_bonus_points,raid_map_locations,raid_points_per_match,raid_touch_points,raids,red_cards,role,success_raids,success_tackles,success_tackles_per_match,super_10s,super_raids,super_tackles,tackle_bonus_points,tackles,total_capture_points,total_defending_points,total_raid_points,total_tackle_points,unsuccesful_tackles,unsuccess_raids,yellow_cards
320,0,Bengal Warriors,3,13,4,1,67,0,0,,10,Nitin Tomar,84.37,81,81,8.1,15,,7.7,62,160,0,,68,3,0.3,2,1,1,,11,,4,77,4,8,25,0
320,0,Puneri Paltan,4,7,1,0,53,0,0,,12,Nitin Tomar,74.1,34,34,2.83,7,,2.75,26,112,0,,30,1,0.08,0,1,0,,8,,1,33,1,7,29,0
320,0,U.P. Yoddha,8,18,10,1,147,0,0,,20,Nitin Tomar,86.23,177,177,8.85,42,,8.35,125,327,0,,135,9,0.45,7,7,1,,30,,10,167,10,21,45,0
320,0,Puneri Paltan,26,20,2,0,75,0,0,,11,Nitin Tomar,83.24,102,102,9.27,29,,9.09,71,191,0,,84,2,0.18,4,1,0,,9,,2,100,2,7,32,0
320,0,Puneri Paltan,49,11,6,1,44,0,0,,13,Nitin Tomar,74.4,60,60,4.61,18,,4.15,36,125,0,,49,5,0.38,1,0,1,,25,,6,54,6,20,32,0
322,0,Puneri Paltan,3,9,48,1,5,0,5,,12,PO Surjeet Singh,100,49,49,4.08,0,,0.08,1,6,0,,1,47,3.91,0,0,1,,75,,48,1,48,28,0,0
322,0,U Mumba,4,5,37,4,3,0,2,,14,PO Surjeet Singh,100,37,37,2.64,0,,0,0,3,0,,0,33,2.35,0,0,4,,73,,37,0,37,40,0,0
322,0,Bengal Warriors,8,8,76,4,48,8,9,,24,PO Surjeet Singh,98.07,79,79,3.29,0,,0.12,3,52,0,,3,72,3,0,0,4,,146,,76,3,76,74,1,0
322,0,Bengal Warriors,26,7,54,2,50,7,4,,23,PO Surjeet Singh,96.29,57,57,2.47,0,,0.13,3,54,0,,2,52,2.26,0,0,2,,129,,54,3,54,77,2,0
322,0,Puneri Paltan,49,7,51,5,16,3,5,,19,PO Surjeet Singh,94.44,53,53,2.78,0,,0.1,2,18,0,,1,46,2.42,0,0,5,,103,,51,2,51,57,1,0
324,0,Patna Pirates,3,2,2,0,0,0,0,,2,Darshan Kadian,0,2,2,1,0,,0,0,1,0,,0,2,1,0,0,0,,8,,2,0,2,6,1,0
324,0,U Mumba,8,8,7,3,22,0,0,,16,Darshan Kadian,63.88,40,40,2.5,5,,2.06,28,72,0,,24,4,0.25,0,1,3,,23,,7,33,7,19,26,0
324,0,U Mumba,26,10,1,0,74,1,0,,14,Darshan Kadian,79.43,50,50,3.57,3,,3.5,46,141,0,,38,1,0.07,1,1,0,,3,,1,49,1,2,29,0
324,0,Puneri Paltan,49,3,1,0,11,0,0,,7,Darshan Kadian,68.18,8,8,1.14,3,,1,4,22,0,,4,1,0.14,0,0,0,,10,,1,7,1,9,7,0
326,0,Patna Pirates,3,16,7,0,70,0,0,,12,Rohit Kumar,84.26,109,109,9.08,15,,8.5,87,178,0,,80,7,0.58,5,4,0,,14,,7,102,7,7,28,0
326,0,Bengaluru Bulls,4,11,7,1,107,0,0,,14,Rohit Kumar,77.77,100,100,7.14,18,,6.64,75,234,0,,75,6,0.42,1,3,1,,16,,7,93,7,10,52,0
326,0,Bengaluru Bulls,8,32,12,1,144,1,0,,22,Rohit Kumar,80.38,231,231,10.5,49,,9.95,170,418,0,,192,11,0.5,12,1,1,,27,,12,219,12,16,82,0
326,0,Bengaluru Bulls,26,16,9,0,148,1,1,,24,Rohit Kumar,81.23,171,171,7.12,33,,6.75,129,341,0,,129,9,0.37,5,5,0,,30,,9,162,9,21,64,1
326,0,Bengaluru Bulls,49,14,4,0,94,0,0,,17,Rohit Kumar,70.86,92,92,5.41,18,,5.17,70,230,0,,69,4,0.23,3,2,0,,17,,4,88,4,13,67,0
335,0,Dabang Delhi K.C.,4,0,0,0,0,0,0,,1,Tin Phonchoo,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,0,0,0,0,0
335,0,Haryana Steelers,49,0,0,0,2,0,0,,2,Tin Phonchoo,66.66,0,0,0,0,,0,0,3,0,,0,0,0,0,0,0,,0,,0,0,0,0,1,0
335,0,Haryana Steelers,26,0,0,0,0,0,0,0,0,Tin Phonchoo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,0,Telugu Titans,4,2,6,0,0,0,0,,11,Sagar B Krishna,0,6,6,0.54,0,,0,0,0,0,,0,6,0.54,0,0,0,,16,,6,0,6,10,0,0
347,0,U.P. Yoddha,8,6,32,3,8,0,3,,17,Sagar B Krishna,90,33,33,1.94,0,,0.05,1,10,0,,1,29,1.7,0,0,3,,62,,32,1,32,33,1,0
347,0,U.P. Yoddha,26,5,18,1,8,0,1,,20,Sagar B Krishna,88.88,18,18,0.9,0,,0,0,9,0,,0,17,0.85,0,0,1,,45,,18,0,18,28,1,0
347,0,Puneri Paltan,49,7,14,3,0,0,1,,12,Sagar B Krishna,0,14,14,1.16,0,,0,0,0,0,,0,11,0.91,0,0,3,,30,,14,0,14,19,0,0
357,0,Jaipur Pink Panthers,4,2,3,0,0,0,0,,7,Parvesh Bhainswal,0,3,3,0.42,0,,0,0,0,0,,0,3,0.42,0,0,0,,17,,3,0,3,14,0,0
357,0,Gujarat Fortunegiants,8,5,48,4,0,1,2,,24,Parvesh Bhainswal,0,48,48,2,0,,0,0,0,0,,0,44,1.83,0,0,4,,89,,48,0,48,45,0,0
357,0,Gujarat Fortunegiants,26,8,86,4,1,3,5,,25,Parvesh Bhainswal,100,86,86,3.44,0,,0,0,1,0,,0,82,3.28,0,0,4,,138,,86,0,86,56,0,0
357,0,Gujarat Fortunegiants,49,7,48,2,0,0,4,,20,Parvesh Bhainswal,0,48,48,2.4,0,,0,0,0,0,,0,46,2.3,0,0,2,,88,,48,0,48,42,0,0
358,0,Telugu Titans,4,5,6,0,0,0,0,,2,Vishal Bhardwaj,100,7,7,3.5,0,,0.5,1,1,0,,1,6,3,0,0,0,,15,,6,1,6,9,0,0
358,0,Telugu Titans,8,7,71,3,4,6,5,,22,Vishal Bhardwaj,80,71,71,3.22,0,,0,0,5,0,,0,68,3.09,0,0,3,,137,,71,0,71,69,1,0
358,0,Telugu Titans,26,9,60,9,40,5,5,,17,Vishal Bhardwaj,100,60,60,3.52,0,,0,0,40,0,,0,51,3,0,0,9,,95,,60,0,60,44,0,0
358,0,Telugu Titans,49,8,61,9,14,5,5,,18,Vishal Bhardwaj,100,61,61,3.38,0,,0,0,14,0,,0,52,2.88,0,0,9,,105,,61,0,61,53,0,0
36,0,Telugu Titans,1,4,0,0,8,0,0,,6,Chandran Ranjit,60,6,6,1,3,,1,3,20,0,,4,0,0,0,0,0,,6,,0,6,0,6,8,0
36,0,Telugu Titans,2,1,1,0,5,0,0,,1,Chandran Ranjit,62.5,1,1,1,0,,0,0,8,0,,0,1,1,0,0,0,,2,,1,0,1,1,3,0
36,0,Gujarat Fortunegiants,8,11,0,0,52,0,0,,11,Chandran Ranjit,77.86,51,51,4.63,8,,4.63,43,122,0,,43,0,0,1,3,0,,4,,0,51,0,4,27,0
36,0,Dabang Delhi K.C.,26,11,5,1,116,0,0,,24,Chandran Ranjit,76.89,158,158,6.58,45,,6.37,108,316,0,,127,4,0.16,3,3,1,,15,,5,153,5,11,73,0
36,0,Dabang Delhi K.C.,49,12,4,1,93,0,0,,18,Chandran Ranjit,74.12,104,104,5.77,30,,5.55,70,228,0,,76,3,0.16,2,3,1,,16,,4,100,4,13,59,0
361,0,Telugu Titans,4,0,0,0,0,0,0,,2,Sombir,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,1,,0,0,0,1,0,0
361,0,Telugu Titans,8,10,39,6,0,1,2,,17,Sombir,0,39,39,2.29,0,,0,0,0,0,,0,33,1.94,0,0,6,,84,,39,0,39,51,0,0
361,0,Telugu Titans,26,1,1,0,0,0,0,,4,Sombir,0,1,1,0.25,0,,0,0,0,0,,0,1,0.25,0,0,0,,8,,1,0,1,7,0,0
361,0,Dabang Delhi K.C.,49,1,1,0,0,0,0,,8,Sombir,0,1,1,0.12,0,,0,0,0,0,,0,1,0.12,0,0,0,,5,,1,0,1,4,0,0
363,0,Bengaluru Bulls,4,4,2,1,9,0,0,,5,Sumit Singh,70,9,9,1.8,3,,1.4,4,20,0,,5,1,0.2,0,0,1,,5,,2,7,2,4,6,0
363,0,Bengaluru Bulls,8,0,0,0,3,0,0,,4,Sumit Singh,60,0,0,0,0,,0,0,5,0,,0,0,0,0,0,0,,0,,0,0,0,0,2,0
363,0,Bengaluru Bulls,26,4,4,0,14,2,0,,8,Sumit Singh,77.77,15,15,1.87,6,,1.37,5,27,0,,7,4,0.5,0,0,0,,10,,4,11,4,6,6,0
363,0,Bengaluru Bulls,49,7,3,1,37,1,0,,15,Sumit Singh,69.56,39,39,2.6,22,,2.4,14,92,0,,27,2,0.13,0,0,1,,11,,3,36,3,9,28,0
366,0,Dabang Delhi K.C.,4,3,0,0,9,0,0,,4,Vikash Kandola,70.58,3,3,0.75,0,,0.75,3,17,0,,3,0,0,0,0,0,,2,,0,3,0,2,5,0
366,0,Haryana Steelers,8,9,0,0,63,0,0,,9,Vikash Kandola,78.67,58,58,6.44,11,,6.44,47,136,0,,44,0,0,0,1,0,,4,,0,58,0,4,29,0
366,0,Haryana Steelers,26,15,5,0,132,2,0,,22,Vikash Kandola,77.23,177,177,8.04,51,,7.81,121,347,0,,136,5,0.22,6,5,0,,18,,5,172,5,13,79,0
366,0,Haryana Steelers,49,13,4,0,139,0,0,,16,Vikash Kandola,80.62,157,157,9.81,19,,9.56,134,320,0,,119,4,0.25,9,6,0,,15,,4,153,4,11,62,0
368,0,Patna Pirates,4,1,0,0,1,0,0,,1,Sunil Kumar,100,1,1,1,0,,1,1,2,0,,1,0,0,0,0,0,,4,,0,1,0,4,0,0
368,0,Gujarat Fortunegiants,8,7,57,2,29,4,3,,24,Sunil Kumar,96.77,58,58,2.41,0,,0.04,1,31,0,,1,55,2.29,0,0,2,,101,,57,1,57,46,1,1
368,0,Gujarat Fortunegiants,26,8,76,4,29,2,3,,25,Sunil Kumar,96.66,76,76,3.04,0,,0,0,30,0,,0,72,2.88,0,0,4,,140,,76,0,76,68,1,0
368,0,Gujarat Fortunegiants,49,7,46,6,12,0,4,,18,Sunil Kumar,100,47,47,2.61,0,,0.05,1,13,0,,1,40,2.22,0,0,6,,86,,46,1,46,46,0,0
370,0,Bengal Warriors,4,2,1,0,3,0,0,,2,Ravindra Ramesh Kumawat,62.5,3,3,1.5,0,,1,2,8,0,,2,1,0.5,0,0,0,,1,,1,2,1,0,3,0
370,0,Bengal Warriors,8,2,0,0,2,0,0,,2,Ravindra Ramesh Kumawat,57.14,2,2,1,0,,1,2,7,0,,2,0,0,0,0,0,,1,,0,2,0,1,3,0
370,0,Bengal Warriors,26,8,5,0,42,0,0,,12,Ravindra Ramesh Kumawat,78.02,42,42,3.5,5,,3.08,32,91,0,,29,5,0.41,0,2,0,,18,,5,37,5,13,20,0
370,0,Bengal Warriors,49,2,1,0,3,0,0,,2,Ravindra Ramesh Kumawat,57.14,2,2,1,1,,0.5,0,7,0,,1,1,0.5,0,0,0,,1,,1,1,1,0,3,0
376,0,Telugu Titans,4,7,0,0,2,0,0,,4,Athul MS,57.14,8,8,2,0,,2,8,14,0,,6,0,0,0,0,0,,1,,0,8,0,1,6,0
376,0,Tamil Thalaivas,26,8,1,0,17,3,0,,19,Athul MS,60,56,56,2.94,21,,2.89,34,105,0,,46,1,0.05,0,0,0,,16,,1,55,1,15,42,0
376,0,U Mumba,49,9,0,0,38,0,0,,14,Athul MS,65.42,45,45,3.21,16,,3.21,29,107,0,,32,0,0,0,0,0,,4,,0,45,0,4,37,0
376,0,Telugu Titans,8,0,0,0,0,0,0,0,0,Athul MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,0,Bengaluru Bulls,4,5,1,0,31,0,0,,9,Vinod Kumar,77.04,20,20,2.22,6,,2.11,13,61,0,,16,1,0.11,0,0,0,,6,,1,19,1,5,14,0
387,0,Bengal Warriors,8,8,8,0,65,0,0,,19,Vinod Kumar,74.79,41,41,2.15,3,,1.73,30,123,0,,27,8,0.42,0,0,0,,29,,8,33,8,21,31,0
387,0,Bengaluru Bulls,49,0,0,0,0,0,0,,1,Vinod Kumar,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,2,,0,0,0,2,0,0
387,0,Bengal Warriors,26,0,0,0,0,0,0,0,0,Vinod Kumar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,0,Bengal Warriors,4,11,4,1,75,0,0,,13,Monu Goyat,75.59,63,63,4.84,16,,4.53,43,168,0,,52,3,0.23,0,0,1,,13,,4,59,4,10,41,0
388,0,Patna Pirates,8,12,11,1,128,0,0,,26,Monu Goyat,78.63,202,202,7.76,39,,7.34,152,365,0,,159,10,0.38,9,4,1,,35,,11,191,11,25,78,0
388,0,Haryana Steelers,26,17,4,0,96,8,0,,20,Monu Goyat,74.41,164,164,8.2,55,,8,105,301,0,,128,4,0.2,10,3,0,,27,,4,160,4,23,77,0
388,0,U.P. Yoddha,49,10,3,1,45,1,0,,10,Monu Goyat,73.45,46,46,4.6,13,,4.3,30,113,0,,38,2,0.2,1,0,1,,11,,3,43,3,9,30,0
390,0,Jaipur Pink Panthers,4,1,2,0,0,0,0,,6,Jawahar Dagar,0,2,2,0.33,0,,0,0,2,0,,0,2,0.33,0,0,0,,12,,2,0,2,10,2,0
390,0,Patna Pirates,8,4,29,3,15,0,0,,18,Jawahar Dagar,78.26,35,35,1.94,2,,0.33,4,23,0,,3,26,1.44,0,0,3,,69,,29,6,29,43,5,0
390,0,Patna Pirates,26,5,20,3,2,0,2,,15,Jawahar Dagar,60,23,23,1.53,2,,0.2,1,5,0,,1,17,1.13,0,0,3,,59,,20,3,20,42,2,0
390,0,Patna Pirates,49,2,5,0,1,0,0,,7,Jawahar Dagar,100,5,5,0.71,0,,0,0,1,0,,0,5,0.71,0,0,0,,18,,5,0,5,13,0,0
41,0,Telugu Titans,1,18,2,0,44,0,0,,14,Deepak Niwas Hooda,78.37,89,89,6.35,14,,6.21,73,148,0,,72,2,0.14,3,3,0,,22,,2,87,2,20,32,0
41,0,Telugu Titans,2,14,36,4,72,1,3,,15,Deepak Niwas Hooda,82.35,96,96,6.4,10,,4,50,153,0,,54,32,2.13,1,1,4,,61,,36,60,36,29,27,0
41,0,Puneri Paltan,3,13,7,0,67,0,0,,12,Deepak Niwas Hooda,82.16,76,76,6.33,4,,5.75,65,157,0,,62,7,0.58,1,0,0,,21,,7,69,7,14,28,0
41,0,Puneri Paltan,4,17,4,0,130,0,0,,16,Deepak Niwas Hooda,85.92,130,130,8.12,14,,7.87,112,277,0,,108,4,0.25,2,2,0,,28,,4,126,4,24,39,0
41,0,Puneri Paltan,8,17,14,1,157,1,0,,24,Deepak Niwas Hooda,78.88,186,186,7.75,26,,7.16,146,360,0,,127,13,0.54,7,8,1,,34,,14,172,14,21,76,0
41,0,Jaipur Pink Panthers,26,20,12,1,132,4,1,,22,Deepak Niwas Hooda,80.32,208,208,9.45,47,,8.9,149,366,0,,162,11,0.5,10,4,1,,38,,12,196,12,27,72,0
41,0,Jaipur Pink Panthers,49,14,12,2,133,0,0,,20,Deepak Niwas Hooda,80.92,158,158,7.9,26,,7.3,120,304,0,,113,10,0.5,7,2,2,,27,,12,146,12,17,58,0
42,0,Bengaluru Bulls,1,7,39,5,21,1,2,,16,Dharmaraj Cheralathan,93.54,52,52,3.25,4,,0.81,9,31,0,,8,34,2.12,0,0,5,,69,,39,13,39,35,2,0
42,0,Bengaluru Bulls,2,9,42,1,25,0,2,,15,Dharmaraj Cheralathan,95.23,61,61,4.06,4,,1.26,15,42,0,,15,41,2.73,0,0,1,,68,,42,19,42,27,2,0
42,0,Telugu Titans,3,8,31,3,13,0,2,,14,Dharmaraj Cheralathan,80,37,37,2.64,5,,0.42,1,20,0,,3,28,2,0,0,3,,58,,31,6,31,30,4,0
42,0,Patna Pirates,4,9,39,8,26,1,4,,14,Dharmaraj Cheralathan,100,41,41,2.92,0,,0.14,2,28,0,,2,31,2.21,0,0,8,,63,,39,2,39,32,0,0
42,0,Puneri Paltan,8,4,25,1,15,0,0,,18,Dharmaraj Cheralathan,100,25,25,1.38,0,,0,0,15,0,,0,24,1.33,0,0,1,,64,,25,0,25,40,0,0
42,0,U Mumba,26,6,40,3,21,0,1,,22,Dharmaraj Cheralathan,95.45,40,40,1.81,0,,0,0,22,0,,0,37,1.68,0,0,3,,69,,40,0,40,32,1,0
42,0,Haryana Steelers,49,5,41,4,15,0,1,,17,Dharmaraj Cheralathan,88.88,44,44,2.58,2,,0.17,1,18,0,,1,37,2.17,0,0,4,,84,,41,3,41,47,2,0
43,0,Jaipur Pink Panthers,2,0,0,0,0,0,0,0,0,Dharmendra Singh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,0,Jaipur Pink Panthers,3,0,0,0,0,0,0,0,0,Dharmendra Singh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,0,Bengal Warriors,49,0,0,0,0,0,0,0,0,Dharmendra Singh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0,Patna Pirates,1,5,4,1,5,0,0,,7,Gurvinder Singh,61.11,13,13,1.85,4,,1.28,5,18,0,,6,3,0.42,0,0,1,,13,,4,9,4,10,7,0
46,0,Patna Pirates,2,11,5,0,68,0,0,,16,Gurvinder Singh,76.11,49,49,3.06,7,,2.75,37,134,0,,34,5,0.31,1,1,0,,22,,5,44,5,17,32,0
46,0,Patna Pirates,3,4,2,0,8,0,0,,5,Gurvinder Singh,83.33,6,6,1.2,2,,0.8,2,12,0,,2,2,0.4,0,0,0,,5,,2,4,2,3,2,0
46,0,U Mumba,4,1,0,0,9,0,0,,6,Gurvinder Singh,76.47,4,4,0.66,2,,0.66,2,17,0,,4,0,0,0,0,0,,5,,0,4,0,5,4,0
46,0,Bengaluru Bulls,8,7,7,0,19,0,0,,9,Gurvinder Singh,78.37,24,24,2.66,8,,1.88,9,37,0,,10,7,0.77,0,1,0,,20,,7,17,7,13,8,0
46,0,Gujarat Fortunegiants,49,3,0,0,0,0,0,,2,Gurvinder Singh,42.85,4,4,2,2,,2,2,7,0,,3,0,0,0,0,0,,0,,0,4,0,0,4,0
46,0,Bengaluru Bulls,26,0,0,0,0,0,0,0,0,Gurvinder Singh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,0,Dabang Delhi K.C.,49,4,8,0,1,0,0,,9,Saeid Ghaffari,100,8,8,0.88,0,,0,0,1,0,,0,8,0.88,0,0,0,,20,,8,0,8,12,0,0
482,0,Telugu Titans,8,4,22,0,6,0,0,,18,Farhad Rahimi Milaghardan,61.11,28,28,1.55,2,,0.33,4,18,0,,5,22,1.22,0,0,0,,54,,22,6,22,32,7,0
482,0,Telugu Titans,26,5,25,4,32,3,1,,22,Farhad Rahimi Milaghardan,81.66,47,47,2.13,6,,1,16,60,0,,17,21,0.95,0,0,4,,69,,25,22,25,48,11,0
482,0,Telugu Titans,49,5,27,0,40,0,0,,18,Farhad Rahimi Milaghardan,84.5,52,52,2.88,3,,1.38,22,71,0,,20,27,1.5,0,0,0,,66,,27,25,27,39,11,0
484,0,Bengal Warriors,49,10,25,2,94,0,1,,19,Mohammad Esmaeil Nabibakhsh,80.54,95,95,5,7,,3.68,63,185,0,,55,23,1.21,1,3,2,,52,,25,70,25,29,36,0
489,0,Gujarat Fortunegiants,8,5,65,2,5,2,2,,24,Abozar Mohajermighani,83.33,66,66,2.75,1,,0.04,0,6,0,,0,63,2.62,0,0,2,,116,,65,1,65,53,1,1
489,0,Telugu Titans,26,6,56,8,26,0,4,,21,Abozar Mohajermighani,100,56,56,2.66,0,,0,0,26,0,,0,48,2.28,0,0,8,,98,,56,0,56,50,0,0
489,0,Telugu Titans,49,5,39,3,4,0,1,,18,Abozar Mohajermighani,66.66,40,40,2.22,1,,0.05,0,6,0,,0,36,2,0,0,3,,87,,39,1,39,51,2,0
509,0,Bengal Warriors,49,1,1,0,1,0,0,,3,Mohammad Taghi Paein Mahali,25,1,1,0.33,0,,0,0,4,0,,0,1,0.33,0,0,0,,4,,1,0,1,3,3,0
515,0,Jaipur Pink Panthers,8,0,0,0,0,0,0,0,0,Dong Gyu Kim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,0,Jaipur Pink Panthers,26,0,0,0,0,0,0,0,0,Dong Gyu Kim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,0,Jaipur Pink Panthers,49,0,0,0,0,0,0,0,0,Dong Gyu Kim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,0,Bengal Warriors,8,1,2,0,0,0,0,,14,Young Chang Ko,0,2,2,0.14,0,,0,0,0,0,,0,2,0.14,0,0,0,,27,,2,0,2,25,0,0
519,0,Jaipur Pink Panthers,26,5,15,4,0,0,1,,13,Young Chang Ko,0,15,15,1.15,0,,0,0,0,0,,0,11,0.84,0,0,4,,34,,15,0,15,23,0,0
519,0,U Mumba,49,4,6,2,0,0,0,,10,Young Chang Ko,0,6,6,0.6,0,,0,0,0,0,,0,4,0.4,0,0,2,,13,,6,0,6,9,0,0
522,0,Tamil Thalaivas,8,5,0,0,24,0,0,,17,Dong Geon Lee,70.58,29,29,1.7,9,,1.7,20,68,0,,24,0,0,0,0,0,,5,,0,29,0,5,20,0
522,0,Gujarat Fortunegiants,26,10,0,0,28,0,0,,11,Dong Geon Lee,76.92,31,31,2.81,10,,2.81,21,65,0,,22,0,0,1,1,0,,1,,0,31,0,1,15,0
522,0,U Mumba,49,6,0,0,11,0,0,,4,Dong Geon Lee,72,10,10,2.5,4,,2.5,6,25,0,,7,0,0,0,0,0,,0,,0,10,0,0,7,0
54,0,U Mumba,1,4,16,0,0,0,0,,9,Jeeva Kumar,0,16,16,1.77,0,,0,0,0,0,,0,16,1.77,0,0,0,,31,,16,0,16,15,0,0
54,0,U Mumba,2,9,38,7,0,1,3,,13,Jeeva Kumar,100,39,39,3,0,,0.07,1,1,0,,1,31,2.38,0,0,7,,58,,38,1,38,27,0,0
54,0,U Mumba,3,4,31,1,0,0,0,,16,Jeeva Kumar,0,31,31,1.93,0,,0,0,0,0,,0,30,1.87,0,0,1,,62,,31,0,31,32,0,0
54,0,U Mumba,4,4,26,2,0,0,0,,14,Jeeva Kumar,0,26,26,1.85,0,,0,0,0,0,,0,24,1.71,0,0,2,,62,,26,0,26,38,0,0
54,0,U.P. Yoddha,8,5,44,7,2,1,1,,22,Jeeva Kumar,100,44,44,2,0,,0,0,2,0,,0,37,1.68,0,0,7,,104,,44,0,44,67,0,0
54,0,U.P. Yoddha,26,5,40,4,1,0,1,,19,Jeeva Kumar,100,40,40,2.1,0,,0,0,1,0,,0,36,1.89,0,0,4,,90,,40,0,40,54,0,0
54,0,Bengal Warriors,49,4,31,1,0,0,0,,18,Jeeva Kumar,0,31,31,1.72,0,,0,0,0,0,,0,30,1.66,0,0,1,,80,,31,0,31,50,0,0
554,0,Gujarat Fortunegiants,49,0,0,0,0,0,0,0,0,Mohammad Shazid Hossain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,0,Telugu Titans,8,12,6,1,37,0,0,,16,Mohsen Maghsoudloujafari,75.9,47,47,2.93,10,,2.56,31,83,0,,26,5,0.31,1,2,1,,16,,6,41,6,11,20,0
567,0,Telugu Titans,26,7,27,2,62,2,0,,19,Mohsen Maghsoudloujafari,77.67,56,56,2.94,10,,1.52,19,112,0,,25,25,1.31,0,0,2,,52,,27,29,27,27,25,0
567,0,U.P. Yoddha,49,2,3,1,15,0,0,,11,Mohsen Maghsoudloujafari,65.51,8,8,0.72,3,,0.45,2,29,0,,4,2,0.18,0,0,1,,8,,3,5,3,6,10,0
